557,53,Polish,Baśnie: Z 1001 Nocy Królewny Śnieżki,2008-10-01
558,54,Portuguese,Fax de Sarajevo ,2016-08-04
559,54,Czech,Fax ze Sarajeva ,2016-01-01
560,54,Italian,Fax da Sarajevo ,2013-05-11
561,54,Finnish,Faksi Sarajevosta ,2014-01-01
562,54,Polish,Faks z Sarajewa ,2017-05-11
563,54,Spanish,Fax from Sarajevo,1998-11-01
564,54,Danish,Fax fra Sarajevo ,2014-01-01
565,175,Spanish,Notas al pie en Gaza ,2010-01-01
566,175,Portuguese,Notas sobre Gaza ,2010-01-01
567,175,Italian,Gaza 1956. Note ai margini della storia ,2010-09-07
568,175,French,Gaza 1956. En marge de l'histoire ,2010-01-01
569,175,Indonesian,Catatan Kaki dari Gaza ,2014-09-01
570,175,Turkish,Gazze'nin Dipnotları ,2012-06-01
571,175,Dutch,Gaza 1956: In de marge van de geschiedenis ,2011-07-01
572,175,Arabic,غزة تاريخ من النضال,2011-01-01
573,175,Czech,Gaza: poznámky pod čarou dějin ,2010-01-01
574,175,German,Gaza ,2011-01-01
575,175,Polish,Strefa Gazy. Przypisy ,2017-02-01
576,175,Swedish,Gaza: fotnoter till ett krig ,2011-03-01
577,57,Portuguese,Do Inferno ,2014-11-11
578,57,Italian,From Hell: Dall'Inferno. Un melodramma in sedici parti ,2005-12-01
579,57,Czech,Z pekla ,2003-01-01
580,57,Croatian,Pakao = From hell : melodrama u šesnaest činova ,2008-01-01
581,57,Serbian,Iz pakla ,2013-01-01
582,57,Polish,Prosto z piekła ,2014-01-01
583,57,Norwegian,From Hell ,2008-01-01
584,58,Spanish,Fun Home. Una familia tragicómica ,2008-03-01
585,58,Finnish,Hautuukoti : tragikoominen perheeni ,2009-02-01
586,58,Turkish,Cenaze Evi/Şenlik Evi ,2010-01-01
587,58,Swedish,Husfrid: En tragikomisk familjeberättelse ,2009-09-01
588,58,Greek,Το θανατάδικο ,2009-01-01
589,58,Romanian,Casa veselă. O tragicomedie de familie ,2016-05-01
590,58,Dutch,Fun Home: Familiedrama ,2010-12-01
591,58,Czech,Rodinný ústav: Rodinný tragikomiks ,2007-01-01
592,58,Catalan,Fun Home,2008-01-01
593,58,Croatian,Fun home - obiteljska tragikomedija ,2015-10-23
594,58,Danish,Bedemandens datter: en tragikomisk familiehistorie,2007-01-01
595,60,Spanish,Gemma Bovery,2004-07-28
596,60,Czech,Gemma Boveryová ,2009-01-01
597,60,Italian,Gemma Bovery,2001-10-01
598,216,Spanish,"George Sprott, 1894-1975 ",2010-10-01
599,216,Dutch,George Sprott 1894-1975,2010-09-01
600,173,Italian,Habibi ,2011-10-26
601,173,Portuguese,Habibi ,2012-01-01
602,173,French,Habibi ,2011-10-26
603,173,Spanish,Habibi ,2011-09-30
604,173,Finnish,Habibi ,2012-02-01
605,173,Dutch,Habibi ,2011-09-01
606,173,Czech,Habibi ,2012-01-01
607,173,Serbian,Habibi ,2013-01-01
608,173,Croatian,Habibi ,2012-11-13
609,173,Catalan,Habibi ,2011-01-01
610,173,Polish,Habibi ,2012-01-01
614,174,Spanish,Cleveland ,2013-09-01
621,63,Spanish,Hellboy (Hellboy: Semilla de Destrucción + Despierta al Demonio),2008-07-10
622,63,Finnish,Hellboy ,2004-01-01
623,63,Portuguese,"Hellboy, Edição Histórica, Volume 1 ",2015-09-01
624,63,Italian,Biblioteca di Hellboy n. 1: Il seme della distruzione - il risveglio del demone,2008-07-01
625,198,Spanish,Aquí ,2015-10-01
626,198,Italian,Qui ,2015-04-01
627,198,French,Ici,2015-03-02
628,198,Romanian,Aici ,2016-05-30
629,198,German,Hier ,2014-10-09
630,198,Portuguese,Aqui ,2017-03-01
631,198,Russian,Здесь ,2015-10-01
632,198,Dutch,Hier ,2015-06-01
633,198,Polish,Here ,2016-01-01
643,65,Italian,Hicksville ,2012-01-11
644,65,Spanish,Hicksville ,2010-04-01
645,65,Croatian,Hicksville ,2014-07-01
646,66,Italian,Capire Israele in 60 giorni ,2011-06-01
647,66,Spanish,Una judía americana perdida en Israel,
648,66,Dutch,Israel in 60 dagen ,2011-05-01
649,66,French,"Comment Comprendre Israël En 60 Jours, Ou Moins",2011-01-01
650,213,Italian,Ice haven ,2007-01-01
651,213,Spanish,Ice Haven,2006-11-17
652,194,Italian,I Kill Giants,2010-10-01
653,194,Spanish,Soy una MataGigantes,2009-05-29
654,194,Portuguese,Eu Mato Gigantes,2014-09-01
655,194,Russian,Я убиваю великанов ,2015-11-01
657,67,Spanish,Nunca me has gustado ,2007-05-01
658,67,Finnish,En koskaan pitänyt sinusta ,2012-04-01
659,67,German,Fuck,2008-01-01
660,67,Greek,ΠΟΤΕ ΔΕΝ ΣΕ ΣΥΜΠΑΘΗΣΑ ,2010-09-01
661,67,French,Je ne t'ai jamais aimé ,2010-05-05
662,67,Italian,Non mi sei mai piaciuto: un libro a fumetti,1999-01-01
664,70,Portuguese,É um passaro...,2012-07-01
665,70,French,C'est Un Oiseau,2010-09-15
666,71,Turkish,Güçsüz Düşmezsen Hayat Güzeldir ,2017-02-01
667,71,Spanish,La vida es buena si no te rindes ,2009-01-01
668,71,Italian,"La vita non è male, malgrado tutto ",2001-01-01
669,71,Danish,"Livet er godt, hvis man kan holde det ud",2010-04-09
670,71,Dutch,Het leven is een geschenk maar je krijgt het niet cadeau ,2004-01-01
671,71,Polish,"Życie nie jest takie złe, jeśli starcza ci sił ",2014-05-01
672,71,German,Eigentlich Ist Das Leben Schön,2004-01-01
673,71,Serbian,Život je dobar ako ne odustaješ ,2016-01-01
674,71,French,La vie est belle malgré tout: un roman graphique ,2009-02-18
676,162,Serbian,Duplo dno ,2012-01-01
677,162,Italian,Giara di stolti ,2000-01-01
678,162,Spanish,Juego de manos ,2011-01-01
679,162,German,Narren ,2007-10-01
680,162,Polish,Karuzela Głupców ,2007-05-01
681,73,Italian,Jimmy Corrigan. Il ragazzo più in gamba sulla terra ,2009-01-01
682,73,Spanish,Jimmy Corrigan: el chico más listo del mundo ,2003-11-01
683,73,Portuguese,Jimmy Corrigan: O Menino Mais Esperto do Mundo ,2009-01-01
684,73,Czech,"Jimmy Corrigan, Nejchytřejší kluk na světě ",2004-01-01
685,73,Dutch,Jimmy Corrigan: De slimste jongen ter wereld ,2008-06-04
686,73,German,Jimmy Corrigan - Der klügste Junge der Welt ,2013-03-01
687,73,Norwegian,Jimmy Corrigan - den smarteste gutten i verden ,2010-01-01
688,73,Finnish,Jimmy Corrigan: The Smartest Kid on Earth ,2009-12-01
689,195,Spanish,Intrusos ,2016-01-01
690,195,Italian,Morire in piedi ,2016-03-31
691,195,French,Les intrus ,2015-10-22
692,195,German,Eindringlinge,2016-01-01
693,257,Portuguese,Mate Minha Mãe: Uma Graphic Novel ,2015-08-14
694,257,Dutch,Vermoord mijn moeder: Een Graphic Novel ,2015-03-01
695,257,Italian,Kill my mother ,2016-04-01
696,257,Spanish,Matar a mi madre ,2015-01-01
697,165,French,Les rois vagabonds ,2003-11-01
698,165,Italian,Re in incognito ,2006-07-01
699,222,Spanish,La Perdida ,2006-03-07
700,222,Italian,La Perdida ,2007-04-01
701,222,Czech,La Perdida ,2009-01-01
702,180,Italian,Racconti di guerra ,2000-01-01
703,180,Spanish,El último día en Vietnam ,2000-12-01
704,180,French,Mon dernier jour au Vietnam : Mémoires ,2001-01-24
705,212,Spanish,Como un guante de seda forjado en hierro ,2006-05-01
706,212,Italian,Come un guanto di velluto forgiato nel ferro ,2009-07-03
707,212,Portuguese,Como Uma Luva De Veludo Moldada Em Ferro ,2002-01-01
708,212,French,Comme Un Gant De Velours Pris Dans La Fonte,1999-01-01
709,212,Polish,Niczym aksamitna rękawica odlana z żelaza ,2008-09-01
710,212,Greek,Σαν Σιδερένιο Ομοίωμα Γαντιού από Βελούδο ,2009-01-01
711,212,Swedish,Som en sammetshandske smidd i järn ,2008-01-01
712,212,German,Wie ein samtener Handschuh in eisernen Fesseln,1993-01-01
713,77,Greek,Logicomix ,2008-01-01
714,77,Spanish,Logicomix: una búsqueda épica de la verdad ,2011-01-01
715,77,Italian,Logicomix,2010-06-01
716,77,Persian,کمدی منطق: سفری حماسی در پی حقیقت,2015-03-01
717,77,Finnish,Logicomix : nerouden ja hulluuden rajalla ,2010-01-01
718,77,Turkish,Logicomix ,2012-01-01
719,77,Portuguese,Logicomix: uma jornada épica em busca da verdade ,2010-01-01
720,77,Polish,Logikomiks: W poszukiwaniu prawdy,2011-01-01
721,77,Russian,Логикомикс. Поиски истины ,2014-01-01
722,77,Croatian,Stripologikon : (epska potraga za istinom),2011-01-01
723,77,Czech,Logikomiks: hledání absolutní pravdy ,2012-01-01
724,77,Danish,Logicomix: En tegnet fortælling om jagten på sandhed,2012-01-01
725,77,Hebrew,לוגיקומיקס: החיפוש אחר האמת ,2016-01-29
726,77,Norwegian,Logicomix: En storstilt jakt på sannheten ,2011-01-01
727,77,Japanese,ロジ・コミックス　ラッセルとめぐる論理哲学入門 (単行本),2015-07-23
728,201,French,Longs cheveux roux ,2017-01-01
729,79,Spanish,Lost Girls: obra completa ,2008-05-01
730,79,German,Lost Girls ,2008-01-01
731,79,French,Filles perdues,2008-04-12
732,79,Czech,Ztracené dívky ,2008-01-01
733,79,Polish,Zagubione dziewczęta ,2012-01-01
734,182,French,Louis Riel: L'insurgé,2012-01-01
735,182,Italian,Louis Riel,2004-01-01
736,182,Polish,Louis Riel. Biografia komiskowa ,2014-04-01
743,81,French,Mariée Par Correspondance,2004-08-01
744,82,Portuguese,"Parafusos: Mania, depressão, Michelangelo e eu ",2014-01-01
745,82,German,"Meine Tassen im Schrank: Depressionen, Michelangelo und ich ",2014-10-01
746,82,Spanish,"Majareta: Manía, Depresión, Miguel Ángel, y yo ",2014-01-01
747,82,Italian,Marbles ,2014-06-01
748,82,French,"Une case en moins: La dépression, Michel-Ange et moi ",2013-10-02
749,83,Italian,March. Libro Uno ,2017-04-24
750,83,French,Wake up America - 1940-1960 ,2015-05-13
751,84,French,Wake up America 1960-1963 ,2015-05-13
752,206,Polish,Dzień targowy,2015-05-01
753,206,German,Markttag ,2011-06-01
754,206,Spanish,Día de mercado,2010-01-01
755,203,Spanish,María lloró sobre los pies de Jesús ,2016-06-01
756,203,Portuguese,Maria Chorou aos Pés de Jesus ,2017-07-01
757,203,French,Marie pleurait sur les pieds de Jésus ,2016-05-11
758,86,French,Le cancer de maman ,2007-02-01
762,87,Spanish,"Madre, vuelve a casa ",2005-09-01
763,87,Italian,Mamma torna a casa ,2007-04-01
764,87,Dutch,"Moeder, kom thuis ",2009-01-01
765,87,German,"Komm zurück, Mutter ",2007-01-01
766,249,Spanish,La Rueda del Tiempo: Nueva Primavera,2013-02-12
767,202,French,Déplacement ,2015-10-01
768,90,Croatian,Oda Kirihitu - Prvi dio ,2016-07-01
769,90,Spanish,"Oda a Kirihito, Vol. 1 ",2015-09-30
770,248,Dutch,Mensenlevens ,2009-01-01
771,248,Croatian,Oda Kirihitu - Drugi dio ,2016-07-01
772,248,Spanish,"Oda a Kirihito, Vol. 2 ",2015-10-29
773,248,German,Kirihito ,2010-01-22
774,245,Spanish,Omega: El desconocido ,2009-04-12
775,91,French,Mes cents démons! ,2014-01-01
776,100,Spanish,Operacion Muerte,2010-01-01
777,100,Italian,Verso una nobile morte ,2013-08-28
778,100,French,Opération Mort ,2008-01-01
780,95,Italian,Palestina ,2006-01-31
781,95,Arabic,فلسطين ,2013-09-01
782,95,Spanish,Palestina: En la Franja de Gaza,2004-10-01
783,95,French,Palestine ,2010-01-01
784,95,Finnish,Palestiina ,2004-01-01
785,95,Turkish,Filistin ,2009-12-01
786,95,Russian,Палестина ,2016-03-01
787,95,Portuguese,Palestina ,2011-01-01
788,95,German,Palästina. Eine Comic-Reportage ,2004-02-15
789,95,Greek,Palestine ,2006-01-01
790,95,Dutch,Onder Palestijnen - De intifada in beeld ,2005-01-01
791,95,Polish,Palestyna,2014-12-01
792,95,Norwegian,Palestina ,2006-01-01
793,95,Serbian,Palestina ,2007-01-01
794,95,Galician,Palestina ,2013-01-01
795,241,Spanish,"Patsy Walker, Alias Gata Infernal, Vol 1: Locos por una gata ",2017-02-01
796,241,Russian,"Пэтси Уокер, она же Адская Кошка! Том 1. Только от жизни кошачьей ",2017-04-01
797,97,French,Paul a un travail d'été ,2002-10-01
798,97,Spanish,Paul va a trabajar este verano ,2006-01-01
799,97,Croatian,Paulov ljetni posao ,2011-02-20
800,97,Italian,Paul ha un lavoro estivo ,2005-03-24
801,97,Dutch,Pauls vakantiebaantje,2004-01-01
802,97,German,Pauls Ferienjob,2008-06-01
803,98,French,Paul au parc ,2011-01-01
804,98,Spanish,Paul en los Scouts ,2014-02-21
805,210,Spanish,Pagando por ello ,2011-10-23
806,210,Portuguese,Pagando por Sexo,2012-01-01
807,210,French,Vingt-trois prostituées,2012-07-01
808,210,Italian,Io le pago ,2011-11-17
809,210,Czech,Sex není zadarmo ,2014-07-01
810,210,Polish,Na własny koszt: komiksowy pamiętnik bywalca burdeli ,2013-01-01
811,210,German,Ich bezahle für Sex - Aufzeichnungen eines Freiers ,2012-03-08
816,48,German,James Joyce. Portrait eines Dubliners ,2014-05-02
817,48,Greek,Τζέημς Τζόυς: Το πορτρέτο ενός Δουβλινέζου ,2015-01-01
818,48,French,James Joyce: l'homme de Dublin,2013-05-07
819,48,Polish,Dublińczyk,2012-01-01
820,48,Basque,Dublindarra ,2015-01-01
821,184,Spanish,Los Leones de Bagdad ,2007-06-06
822,184,Portuguese,Os Leões de Bagdá ,2008-05-01
823,184,Russian,Львы Багдада ,2016-05-01
824,184,French,Les seigneurs de Bagdad ,2012-03-01
825,184,Czech,Smečka z Bagdádu ,2010-01-01
826,184,Farsi,شیرهای بغداد ,2015-04-15
827,184,Turkish,Bağdat'ın Aslanları ,2009-04-01
828,184,Norwegian,Løvene i Bagdad ,2008-01-01
829,184,Greek,Τα Λιοντάρια της Βαγδάτης ,2008-02-01
830,253,Indonesian,Prince of Persia ,2010-07-01
831,253,Dutch,Prince of Persia: De Originele Graphic Novel ,2010-08-01
832,253,Spanish,Prince of Persia: La novela gráfica ,2009-01-01
833,253,Czech,Princ z Persie ,2010-01-01
834,253,Finnish,Prince of Persia ,2010-12-31
835,253,Danish,Prinsen af Persien ,2009-01-01
836,172,French,Fables psychiatriques ,2013-05-22
838,101,Spanish,Pyongyang ,2009-03-15
839,101,Finnish,Pjongjang ,2009-01-01
840,101,Italian,Pyongyang ,2013-03-20
841,101,German,Pjöngjang ,2007-05-25
842,101,Portuguese,Pyongyang: Uma Viagem à Coréia do Norte ,2007-01-01
843,101,Turkish,Pyongyang: Kuzey Kore'ye bir yolculuk,2016-05-05
844,101,Czech,Pchjongjang: Výlet do Severní Koreje ,2009-01-01
845,101,Croatian,Pyongyang: putovanje Sjevernom Korejom ,2013-01-01
846,101,Swedish,Pyongyang ,2013-10-01
847,101,Polish,Pjongjang ,2013-01-01
848,101,Russian,Пхеньян ,2016-07-01
849,101,Dutch,Pyongyang ,2009-05-01
850,101,Danish,Pyongyang: en rejse i Nordkorea ,2006-11-10
851,101,Norwegian,Pyongyang: En tegnet og meget begrenset reise i Nord-Korea,2008-01-01
852,186,Spanish,Parker #3: El golpe ,2012-10-01
853,186,Portuguese,Richard Stark’s Parker: O Golpe,2017-02-17
854,186,French,Le casse ,2013-01-11
855,186,Serbian,Parker Ričarda Starka: Pljačka ,2017-01-01
856,105,Spanish,Parker 4. Matadero,2014-01-01
857,105,Serbian,Parker Ričarda Starka: Ubijalište ,2017-01-01
858,106,Italian,Goražde: Area protetta ,2006-02-21
859,106,Indonesian,Zona Aman Gorazde: Perang di Bosnia Timur 1992-1995,2010-10-01
860,106,Portuguese,Área de Segurança Gorazde: a Guerra da Bósnia Oriental 1992-1995 ,2001-01-01
861,106,Turkish,Güvenli Bölge Goražde: Doğu Bosna'da Savaş (1992- 1995),2010-05-01
862,106,Spanish,Gorazde: Zona protegida ,2001-05-01
863,106,Czech,Bezpečná zóna Goražde: Válka ve východní Bosně 1992-1995 ,2007-01-01
864,106,Polish,Strefa bezpieczeństwa Goražde ,2013-02-01
865,106,Slovenian,"Varovano območje Goražde: Vojna v vzhodni Bosni, 1992-95 ",2006-01-01
866,106,Galician,"Goražde, zona segura ",2013-01-01
867,106,Bosnian,"Zaštićena zona Goražde: Rat u istočnoj Bosni, 1992-1995 ",2007-01-01
868,106,Swedish,Gorazde: rapport från en FN-skyddszon under kriget i Bosnien 1992-95 ,2011-04-05
869,106,Greek,"Ασφαλής περιοχή Γκοράζντε: Ο πόλεμος στην Ανατολική Βοσνία, 1992-1995 ",2016-12-01
877,108,French,Same Difference ,2004-08-01
887,111,Italian,Una lieve imperfezione ,2008-05-01
888,111,Dutch,Tekort,2007-11-01
889,111,Polish,Niedoskonałości ,2010-07-01
890,111,German,Halbe Wahrheiten,2008-01-01
891,226,Italian,Siberia,2007-04-18
892,226,Spanish,Los Hijos de Octubre ,2009-02-27
893,226,French,Les fils d'Octobre ,2005-01-01
894,112,Portuguese,Sinal e ruído,2011-01-01
895,112,Spanish,Señal y ruido,2008-08-15
896,112,Polish,"Sygnał do szumu (Mistrzowie komiksu, #23)",2009-01-01
897,112,Serbian,Od signala do šuma ,
898,112,French,Signal / bruit,2011-11-04
899,112,German,Der letzte Film ,1992-12-01
900,112,Dutch,Ruis,1992-12-01
901,113,Portuguese,Sin City: A Cidade do Pecado ,2004-01-01
902,113,Russian,Город Грехов. Трудное прощание ,2013-06-01
903,113,Italian,"Sin City, Vol. 1: Il duro addio ",2012-05-18
904,113,Czech,Sin City 1: Drsný sbohem ,2005-01-01
905,113,Spanish,"Sin City, Vol. 1: Un duro adiós ",2014-06-27
906,113,Greek,Αμαρτωλή Πόλη ,2005-01-01
907,113,Estonian,"Sin City, Vol. 1: Karm hüvastijätt ",2009-01-01
908,113,German,Stadt ohne Gnade,2011-05-01
909,113,Croatian,Sin City: Težak rastanak ,2012-09-01
910,113,Serbian,Grad greha: Poslednje zbogom ,2006-01-03
911,113,French,"Sin City, Vol. 1: The Hard Goodbye ",2013-01-01
912,113,Polish,Sin City: Trudne pożegnanie ,2006-01-01
913,113,Chinese,罪恶之城：艰难告别,2014-01-01
914,113,Turkish,"Günah Şehri, Vol. 1: Buruk Veda ",2005-04-20
915,113,Bulgarian,Sin City Част 1: Тежкото сбогуване ,2005-01-01
916,113,Lithuanian,Sin City. Sunkus atsisveikinimas ,2007-01-01
917,113,Hungarian,Sin City 1. - A nehéz búcsú ,2005-01-01
918,114,Spanish,Skim ,2009-01-01
919,114,French,Skim ,2008-08-15
920,114,Serbian,Skim ,2016-01-01
921,239,Spanish,Un adiós especial,2011-11-01
922,239,German,Besondere Jahre: Ein Abschied in Bildern ,2015-03-01
923,239,French,Vers la sortie ,2011-01-01
924,239,Italian,Special Exits ,2016-01-01
925,171,German,Stiche ,2012-03-01
926,171,Portuguese,Cicatrizes ,2012-10-01
927,171,Italian,Stitches,2010-06-30
928,171,Spanish,Stitches: Una infancia muda / A Memoir,2010-02-01
929,171,Dutch,Sprakeloos: Herinneringen ,2011-04-01
930,171,Serbian,Šavovi ,2012-01-01
931,220,Italian,Stray Toasters ,2010-06-01
932,115,Italian,Figlio di un preservativo bucato ,2001-01-01
933,115,Polish,Stuck Rubber Baby ,2011-01-01
934,115,German,Stuck Rubber Baby ,2011-10-05
935,117,Spanish,Superman: Hijo rojo ,2009-01-01
936,117,Italian,SUPERMAN: RED SON ,2009-01-01
937,117,Turkish,Superman: Red Son ,2017-03-01
938,117,French,Superman: Red Son ,2013-09-20
939,117,Portuguese,Super-Homem: Herança Vermelha,2014-01-10
940,117,Polish,Superman - Czerwony Syn,2015-01-01
941,117,Czech,Superman: Rudá hvězda ,2012-01-01
942,117,Finnish,"Toveri Teräsmies, punatähden poika!",
943,117,German,Superman: Genosse Superman ,2014-11-24
944,118,Spanish,Trágame entera ,2009-01-01
945,118,Dutch,Verzwelg Me! ,2011-11-01
946,118,Italian,Portami via ,2009-10-07
947,118,French,Swallow Me Whole,2009-01-01
948,4,Spanish,Cuento de arena ,2012-01-01
949,4,Italian,Jim Henson's Tale of Sand. Una storia di sabbia ,2013-06-05
950,4,Polish,Piaskowa Opowieść ,2014-10-07
951,238,German,"Das große Durcheinander: Alzheimer, meine Mutter und ich. ",2013-03-04
952,119,Italian,L'approdo ,2008-11-11
953,119,French,Là où vont nos pères ,2007-03-02
954,119,Spanish,Emigrantes ,2007-01-01
955,119,Dutch,De Aankomst ,2008-09-01
956,119,Danish,Ankomsten ,2011-04-28
957,119,Turkish,Uzak,2014-01-01
958,119,Czech,Nový svět ,2012-01-01
959,119,Romanian,Sosirea ,2016-11-01
960,119,Portuguese,Emigrantes ,2011-11-01
961,119,Swedish,Ankomsten,2010-04-28
962,119,Russian,Прибытие ,2013-01-01
963,119,Polish,Przybysz ,2009-03-01
964,119,Norwegian,Ankomsten ,2008-01-01
965,121,Portuguese,Gênesis por Robert Crumb ,2009-01-01
966,121,Spanish,El libro del Génesis ilustrado ,2011-04-21
967,121,Italian,l libro della Genesi illustrato da R. Crumb ,2011-01-01
968,121,French,La Genèse ,2009-10-22
969,121,Dutch,Het boek Genesis,2009-12-01
970,121,Finnish,Genesis ,2010-01-01
971,121,Norwegian,Mosebok Genesis illustrert av R. Crumb ,2010-01-01
972,121,Danish,Verdens Skabelse ,2009-01-01
973,121,Turkish,Genesis ,2010-01-01
974,122,Portuguese,Os Livros da Magia,2013-08-01
975,122,Serbian,Knjige magije,2015-09-01
976,122,Russian,Книги магии ,2015-01-01
977,122,Italian,The Books of Magic ,2012-03-01
978,122,German,Die Bücher der Magie ,2004-01-01
979,122,Polish,Księgi magii ,2006-09-18
980,124,Portuguese,O Boulevard dos Sonhos Partidos ,2017-07-01
981,124,Slovenian,Bulvar razbitih sanj ,2015-01-01
982,124,French,Une Tragédie Américaine,2003-01-01
983,124,Spanish,Bulevar de los sueños rotos ,2007-07-01
984,129,Spanish,El Show de Cowboy Wally ,2006-01-01
985,170,Portuguese,Diário de Uma Garota Normal: Um Relato em Palavras e Imagens ,2015-10-01
986,170,Spanish,Diario de una Adolescente ,2007-10-26
987,170,Italian,Diario di una Ragazzina ,2006-10-15
988,190,Spanish,La enciclopedia de la tierra temprana ,2014-12-01
989,190,German,Die Enzyklopädie der Frühen Erde ,2014-01-01
990,190,French,L'encyclopédie des débuts de la Terre ,2015-01-07
991,187,Portuguese,O Quinto Beatle A HISTORIA DE BRIAN EPSTEIN ,2014-01-01
992,187,Italian,Il quinto Beatle ,2013-10-17
993,187,Finnish,Viides beatle: Brian Epsteinin tarina,2015-01-01
994,187,Spanish,El Quinto Beatle: La historia de Brian Epstein ,2013-11-01
995,187,Serbian,Peti Bitls: Priča o Brajanu Epstinu ,2016-01-01
996,187,French,Le Cinquième Beatles ,2013-11-15
997,187,Danish,Den femte beatle: Historien om Brian Epstein ,2016-01-01
998,187,Dutch,De Vijfde Beatle: De Brian Epstein Story ,2015-05-13
999,187,German,Der fünfte Beatle: Die Brian Epstein Story,2014-04-15
1000,181,Spanish,El asombroso swing del golem ,2008-01-01
1001,181,Polish,Golem i Gwiazdy Dawida ,2005-10-01
1002,132,Spanish,El caballero errante,2011-05-01
1003,132,Portuguese,O Cavaleiro de Westeros ,2012-09-14
1004,132,Italian,The Hedge Knight. Il cavaliere errante ,2010-01-01
1005,132,German,"Der Heckenritter, #1",2007-08-15
1006,132,Czech,Potulný rytíř ,2015-01-01
1007,132,Croatian,Lutajući vitez ,2012-01-01
1008,132,Greek,Περιπλανώμενος ιππότης ,2006-12-13
1009,132,French,Le Chevalier Errant ,2010-01-01
1010,132,Turkish,Gezgin Şövalye ,2005-01-01
1011,132,Hungarian,Kóbor lovag,2006-01-01
1012,134,Dutch,De jood van New York ,2008-01-01
1013,134,Italian,L'Ebreo di New York ,2004-10-01
1014,134,German,Der Jude Von New York,2009-01-01
1015,134,French,Le Juif de New York,2001-11-01
1016,135,Portuguese,A Metamorfose,2004-01-01
1017,135,Spanish,La Metamorfosis,2011-01-01
1018,135,Italian,La metamorfosi ,2008-01-01
1019,189,Greek,Η ώρα των μαχαιριών ,2016-05-01
1020,136,Spanish,Las Reglas del Juego ,2003-01-01
1021,136,Portuguese,O nome do jogo ,2003-06-01
1022,136,Italian,Le regole del gioco ,2002-07-19
1023,191,Italian,Il Nao di Brown ,2013-07-01
1024,191,Spanish,El Nao de Brown ,2013-12-01
1025,191,Croatian,Nao Brown ,2015-10-01
1026,137,Italian,Gli Originali ,2005-01-01
1027,137,Spanish,The Originals ,2005-01-01
1028,137,Portuguese,The Originals - Sangue nas Ruas ,2005-01-01
1030,138,Indonesian,Sang Fotografer: Memasuki kancah perang Afghanistan bersama Doctors Without Borders ,2011-02-01
1031,138,Spanish,El fotógrafo ,2015-01-01
1032,138,Italian,Il fotografo ,2010-01-01
1033,138,Croatian,Fotograf,2011-02-18
1034,138,Russian,Фотограф ,2014-07-04
1035,138,Dutch,De fotograaf ,2015-01-01
1036,138,Polish,Fotograf ,2015-01-01
1037,138,Danish,Fotografen,2007-01-01
1038,138,Czech,Fotograf ,2012-01-01
1039,138,German,Der Fotograf ,2015-07-23
1040,138,Norwegian,Fotografen ,2007-01-01
1041,252,Greek,Το πορτρέτο του Ντόριαν Γκρέη ,2012-01-01
1042,252,Turkish,Dorian Gray'in Portresi - NTV Çizgi Klasik,2010-03-01
1043,252,Russian,Портрет Дориана Грея ,2014-01-01
1044,211,Spanish,El Playboy ,2008-01-01
1045,211,Italian,Il Playboy ,
1046,211,Finnish,Playboy-tarinoita ,1993-01-01
1047,139,French,La propriété,2013-10-12
1048,139,Italian,La proprietà ,2013-06-28
1049,139,Polish,Zaduszki ,2013-01-01
1050,139,Swedish,Egendomen ,2016-01-01
1051,139,Portuguese,A propriedade ,2015-01-01
1052,139,Hebrew,הנכס [Nekhes] ,
1053,139,German,Das Erbe,2013-01-01
1054,139,Croatian,Imovina ,2015-10-01
1055,139,Spanish,La Propiedad,2013-01-01
1056,193,Spanish,El escultor ,2015-04-07
1057,193,French,Le Sculpteur,2015-03-19
1058,193,Italian,Lo scultore ,2015-04-23
1059,193,Czech,Sochař ,2016-01-01
1060,193,Portuguese,O Escultor ,2015-12-01
1061,193,Dutch,De Beeldhouwer ,2015-02-01
1062,193,Greek,Ο γλύπτης ,2015-11-15
1063,193,Russian,Скульптор ,2016-07-01
1064,193,German,Der Bildhauer ,2015-03-17
1065,193,Polish,Stwórca ,2015-11-17
1066,144,Portuguese,A Espada Ajuramentada ,2013-03-15
1067,144,German,Der Heckenritter II: Das verschworene Schwert ,2013-04-15
1068,144,Czech,Přísežný meč ,2015-01-01
1069,144,Russian,Присяжный рыцарь ,
1070,144,Croatian,Lutajući vitez II: Zakleti mač ,2012-01-01
1071,144,Italian,The hedge knight II: Spada giurata ,2010-12-31
1072,145,Portuguese,A História de um Rato Mau ,2016-07-14
1073,145,Spanish,El cuento de una rata mala ,2013-07-01
1074,145,Finnish,Tuhman rotan tarina,
1075,145,Czech,Pohádka o zlobivé kryse ,2008-01-01
1076,145,Italian,La storia del topo cattivo ,2008-01-01
1077,145,Serbian,Priča o jednom lošem pacovu,2014-01-01
1078,145,German,Die Geschichte von einer bösen Ratte ,2009-01-01
1079,147,Russian,Невероятные приключения Лавлейс и Бэббиджа. (Почти) правдивая история первого компьютера,2017-01-01
1080,148,Italian,La comica tragedia o la tragica commedia di Mr Punch ,2005-10-01
1081,148,Portuguese,A Comédia Trágica ou a Tragédia Cômica de Mr. Punch ,2010-01-01
1082,148,Spanish,La Trágica Comedia o Cómica Tragedia de Mr. Punch ,2001-10-01
1083,148,French,La Comédie Tragique Ou La Tragédie Comique De Mr. Punch,2003-01-01
1084,233,French,Les Voyeurs ,2015-03-19
